X,Y,Z
-0.229016,-0.966459,2.47645
-0.0627017,-0.135844,2.44498
-0.0403196,-0.578813,2.46125
-0.0223537,-0.931376,2.55407
-0.00926745,-0.965607,2.48274
-0.152096,-0.0494952,2.43749
-0.162572,0.00602299,2.48423
-0.170719,0.318631,2.46885
-0.171704,0.522437,2.42647
-0.372996,0.240157,2.45015
-0.597417,0.236242,2.36163
-0.797223,0.224755,2.29194
-0.886321,0.218793,2.24929
0.0157477,0.257888,2.51722
0.255238,0.239367,2.50184
0.463089,0.231892,2.47857
0.554828,0.230696,2.46073
-0.232624,-0.14084,2.40767
-0.233648,-0.583121,2.4644
-0.242047,-0.932206,2.54784
-0.228978,-0.966422,2.47649
-0.0627097,-0.135852,2.44497
-0.0403226,-0.578816,2.46124
-0.0223413,-0.931437,2.55405
-0.00924605,-0.965672,2.48273
-0.152105,-0.0495082,2.43746
-0.162583,0.00602986,2.48408
-0.170781,0.318636,2.4687
-0.171712,0.522429,2.42641
-0.37301,0.240107,2.4501
-0.597988,0.236566,2.36126
-0.797915,0.224607,2.29223
-0.887111,0.218691,2.24926
0.0157368,0.257881,2.51721
0.255226,0.239369,2.50185
0.463076,0.231912,2.47856
0.555089,0.230585,2.46062
-0.232624,-0.140852,2.40764
-0.233644,-0.583133,2.46438
-0.242018,-0.932191,2.54784
-0.22894,-0.966407,2.47649
-0.0627171,-0.135861,2.44496
-0.0403218,-0.578818,2.46123
-0.0223259,-0.931501,2.55404
-0.00922159,-0.965739,2.48271
-0.152113,-0.0495204,2.43742
-0.162593,0.00603737,2.48394
-0.170838,0.318641,2.46857
-0.171722,0.522421,2.42636
-0.373025,0.240057,2.45005
-0.599361,0.237129,2.36061
-0.799334,0.224331,2.29225
-0.888253,0.21851,2.24914
0.0157262,0.257875,2.5172
0.255236,0.239368,2.50186
0.463083,0.231915,2.47855
0.555411,0.230434,2.46049
-0.232625,-0.140864,2.40761
-0.233639,-0.583144,2.46436
-0.241996,-0.93218,2.54784
-0.228909,-0.966396,2.47649
-0.0627236,-0.135868,2.44495
-0.0403202,-0.578819,2.46122
-0.0223104,-0.931566,2.55402
-0.00919772,-0.965808,2.4827
-0.152121,-0.049531,2.43738
-0.162603,0.0060436,2.4838
-0.170888,0.318637,2.46847
-0.171732,0.522412,2.42631
-0.373043,0.240007,2.45
-0.599682,0.237263,2.36048
-0.799679,0.224273,2.2923
-0.888646,0.218465,2.2491
0.0157164,0.257871,2.51719
0.255191,0.239301,2.50193
0.463059,0.231916,2.47853
0.555574,0.230334,2.46042
-0.232625,-0.140875,2.40759
-0.233635,-0.583155,2.46435
-0.241974,-0.932182,2.54783
-0.228879,-0.9664,2.47649
-0.0627296,-0.135874,2.44493
-0.0403186,-0.578819,2.46121
-0.0222924,-0.931674,2.55405
-0.0091687,-0.965919,2.48274
-0.152129,-0.0495409,2.43735
-0.162612,0.00604933,2.48368
-0.170938,0.318632,2.46839
-0.171744,0.522404,2.42627
-0.373061,0.23996,2.44995
-0.599632,0.237331,2.36052
-0.799661,0.224277,2.29241
-0.888367,0.218533,2.2492
0.0157036,0.257868,2.51719
0.255141,0.239225,2.50201
0.463033,0.231914,2.47852
0.5557,0.230239,2.46036
-0.232625,-0.140886,2.40756
-0.233635,-0.583155,2.46432
-0.241964,-0.932179,2.54781
-0.228861,-0.966396,2.47648
-0.0627351,-0.13588,2.44492
-0.0403167,-0.578819,2.4612
-0.0222787,-0.931763,2.55408
-0.00914483,-0.96601,2.48277
-0.152137,-0.0495505,2.43732
-0.162622,0.00605363,2.48356
-0.170992,0.318622,2.46831
-0.171754,0.522394,2.42623
-0.37308,0.239915,2.44991
-0.599063,0.237376,2.36084
-0.79912,0.224373,2.29262
-0.851328,0.227181,2.26581
0.0156868,0.257866,2.51719
0.255087,0.239138,2.5021
0.462991,0.231884,2.47849
0.555798,0.230133,2.46031
-0.232625,-0.140896,2.40754
-0.233634,-0.58315,2.46429
-0.241963,-0.932153,2.5478
-0.228852,-0.966373,2.47646
-0.0627409,-0.135886,2.44491
-0.0403119,-0.578823,2.46119
-0.0222588,-0.931826,2.5541
-0.00911503,-0.966076,2.48279
-0.152144,-0.0495597,2.43729
-0.162632,0.00605735,2.48344
-0.171044,0.318611,2.46823
-0.171763,0.522384,2.42621
-0.373098,0.239872,2.44987
-0.599242,0.237659,2.36075
-0.799241,0.224345,2.29258
-0.858695,0.227201,2.26305
0.01567,0.257864,2.51719
0.254906,0.23897,2.50227
0.462848,0.231823,2.47845
0.555821,0.230018,2.46028
-0.232625,-0.140906,2.40752
-0.233634,-0.583142,2.46426
-0.241965,-0.932127,2.54778
-0.228846,-0.966349,2.47645
-0.062746,-0.135892,2.4449
-0.0403068,-0.578828,2.46118
-0.0222393,-0.931885,2.55412
-0.00908616,-0.966137,2.48281
-0.152151,-0.0495678,2.43726
-0.162641,0.00606067,2.48334
-0.171088,0.318602,2.46818
-0.171772,0.522374,2.42619
-0.373116,0.239838,2.44984
-0.599371,0.237847,2.36071
-0.799339,0.224351,2.29251
-0.866582,0.226458,2.25957
0.01565,0.257863,2.51719
0.254696,0.238741,2.5025
0.462645,0.23166,2.47864
0.555719,0.229765,2.46015
-0.232625,-0.140915,2.4075
-0.233634,-0.583134,2.46423
-0.241971,-0.932106,2.54777
-0.228845,-0.96633,2.47644
-0.0627505,-0.135896,2.44489
-0.0403013,-0.578834,2.46118
-0.0222206,-0.931934,2.55414
-0.00905897,-0.966189,2.48283
-0.152158,-0.0495753,2.43723
-0.16265,0.00606336,2.48325
-0.171129,0.318593,2.46813
-0.171776,0.522367,2.42617
-0.373134,0.239811,2.44981
-0.599828,0.238295,2.36051
-0.799686,0.224372,2.29231
-0.846611,0.230422,2.26683
0.0156298,0.257863,2.51719
0.254248,0.238393,2.50297
0.462254,0.231423,2.47885
0.555358,0.229174,2.45974
-0.232625,-0.140924,2.40748
-0.233633,-0.583127,2.4642
-0.24198,-0.932072,2.54775
-0.228847,-0.966298,2.47643
-0.062755,-0.135901,2.44488
-0.0402956,-0.57884,2.46118
-0.0222078,-0.931964,2.55414
-0.00903974,-0.96622,2.48284
-0.152164,-0.0495825,2.43721
-0.162657,0.00606469,2.48317
-0.171164,0.318587,2.4681
-0.17178,0.52236,2.42616
-0.373151,0.239788,2.44979
-0.600768,0.239042,2.36013
-0.80043,0.224413,2.29192
-0.867923,0.226551,2.25634
0.0156088,0.257862,2.51719
0.253819,0.23805,2.50344
0.461898,0.231245,2.47902
0.554838,0.228109,2.45951
-0.232624,-0.140932,2.40746
-0.23363,-0.58311,2.46416
-0.241992,-0.932034,2.54774
-0.228852,-0.966261,2.47642
-0.0627587,-0.135905,2.44488
-0.0402904,-0.578845,2.46117
-0.0222028,-0.931984,2.55415
-0.00903053,-0.96624,2.48285
-0.152169,-0.0495888,2.43719
-0.162664,0.00606522,2.48311
-0.171199,0.318583,2.46808
-0.171783,0.522355,2.42615
-0.373168,0.239767,2.44977
-0.601935,0.239906,2.3597
-0.801371,0.224427,2.29143
-0.851926,0.228513,2.26144
0.0155877,0.257861,2.51719
0.253364,0.237683,2.50391
0.461508,0.23106,2.47922
0.554573,0.227806,2.45957
-0.232624,-0.140939,2.40744
-0.233628,-0.583094,2.46413
-0.242008,-0.931994,2.54772
-0.22886,-0.966222,2.4764
-0.062762,-0.135909,2.44487
-0.0402859,-0.57885,2.46117
-0.0221989,-0.931998,2.55415
-0.00902367,-0.966254,2.48285
-0.152175,-0.0495927,2.43717
-0.162671,0.00606754,2.48306
-0.171227,0.318582,2.46806
-0.171786,0.522348,2.42615
-0.373182,0.239754,2.44976
-0.601016,0.240131,2.36041
-0.800272,0.224972,2.2913
-0.849038,0.228639,2.2614
0.015567,0.257861,2.5172
0.252952,0.237328,2.50435
0.461118,0.230803,2.47943
0.554307,0.227471,2.45973
-0.232624,-0.140943,2.40743
-0.233631,-0.583066,2.46408
-0.24203,-0.93189,2.54771
-0.228874,-0.966117,2.47639
-0.0627648,-0.135912,2.44486
-0.0402815,-0.578855,2.46117
-0.0221961,-0.932008,2.55415
-0.00901848,-0.966264,2.48285
-0.152179,-0.0495956,2.43716
-0.162676,0.00607004,2.48301
-0.171257,0.318583,2.46806
-0.171785,0.522344,2.42614
-0.373192,0.239746,2.44975
-0.600196,0.24021,2.36105
-0.799243,0.225606,2.29112
-0.847071,0.228696,2.26132
0.0155461,0.257862,2.5172
0.25248,0.23696,2.50485
0.460645,0.230543,2.47981
0.553888,0.22685,2.46017
-0.232623,-0.140945,2.40742
-0.233634,-0.583039,2.46404
-0.242046,-0.931802,2.54769
-0.228882,-0.966028,2.47638
-0.0627668,-0.135914,2.44486
-0.0402796,-0.578858,2.46117
-0.0221873,-0.932005,2.55417
-0.00900485,-0.966259,2.48288
-0.152183,-0.0495987,2.43714
-0.162681,0.00607139,2.48298
-0.171284,0.318586,2.46806
-0.171784,0.522339,2.42615
-0.373201,0.23974,2.44974
-0.600579,0.240624,2.36106
-0.799533,0.225899,2.29069
-0.87053,0.225827,2.2524
0.0155248,0.257864,2.51721
0.251955,0.236592,2.50535
0.460101,0.230274,2.48023
0.553346,0.226029,2.4608
-0.232623,-0.140948,2.40741
-0.233638,-0.583015,2464
-0.242071,-0.9317,2.54767
-0.228897,-0.965924,2.47636
-0.0627688,-0.135916,2.44486
-0.0402783,-0.578861,2.46116
-0.0221783,-0.932019,2.5542
-0.00899088,-0.966273,2.4829
-0.152187,-0.0496015,2.43713
-0.162687,0.00607222,2.48295
-0.171314,0.318589,2.46806
-0.171781,0.522336,2.42615
-0.373211,0.239738,2.44973
-0.601142,0.241191,2.36091
-0.79997,0.226135,2.29025
-0.881927,0.224436,2.24834
0.0154999,0.257865,2.51722
0.251468,0.23625,2.50582
0.459598,0.230033,2.48062
0.552818,0.225171,2.46142
-0.232622,-0.14095,2.4074
-0.233642,-0.582993,2.46396
-0.242101,-0.931594,2.54764
-0.228918,-0.965818,2.47633
-0.0627709,-0.135918,2.44485
-0.0402783,-0.578863,2.46116
-0.0221666,-0.932033,2.55422
-0.00897384,-0.966285,2.48293
-0.152191,-0.0496039,2.43712
-0.162692,0.00607297,2.48293
-0.171349,0.318597,2.46807
-0.171744,0.522295,2.42617
-0.37322,0.23974,2.44973
-0.6012,0.241392,2.36096
-0.799938,0.226383,2.29
-0.88623,0.223995,2.24663
0.0154707,0.257864,2.51724
0.251016,0.235902,2.50627
0.459134,0.229797,2.48099
0.552304,0.224254,2.46198
-0.232622,-0.140952,2.40739
-0.233647,-0.58297,2.46393
-0.242129,-0.93146,2.54762
-0.228934,-0.96568,2.47631
-0.0627727,-0.13592,2.44485
-0.0402793,-0.578864,2.46116
-0.0221591,-0.932036,2.55424
-0.00896111,-0.966287,2.48295
-0.152194,-0.0496048,2.43712
-0.162696,0.006074,2.48292
-0.171386,0.318607,2.46811
-0.171705,0.522258,2.42621
-0.373232,0.239751,2.44973
-0.601214,0.241539,2.36102
-0.799852,0.226648,2.28978
-0.889002,0.223698,2.24551
0.0154406,0.257863,2.51727
0.250373,0.235463,2.50679
0.458501,0.22955,2.48137
0.551585,0.22327,2.46246
-0.232621,-0.140953,2.40739
-0.233652,-0.582948,2.46389
-0.24216,-0.931355,2.54759
-0.228956,-0.965574,2.47629
-0.0627746,-0.13592,2.44485
-0.0402796,-0.578865,2.46116
-0.0221499,-0.932041,2.55426
-0.00894669,-0.96629,2.48297
-0.152196,-0.0496061,2.43711
-0.162699,0.00607334,2.48292
-0.171409,0.318627,2.46819
-0.171668,0.522221,2.42629
-0.373243,0.239763,2.44973
-0.600493,0.241571,2.36147
-0.79902,0.227144,2.28965
-0.87139,0.225439,2.25022
0.0154101,0.257852,2.5173
0.249818,0.235089,2.50723
0.457942,0.229321,2.48169
0.550977,0.222434,2.46285
-0.232621,-0.140954,2.40738
-0.23366,-0.582929,2.46386
-0.242174,-0.931314,2.54758
-0.228964,-0.965532,2.47628
-0.0627764,-0.135922,2.44486
-0.0402811,-0.578866,2.46116
-0.0221407,-0.932045,2.55427
-0.0089319,-0.966292,2.48299
-0.152197,-0.0496076,2.43711
-0.162704,0.00607067,2.48292
-0.171427,0.318646,2.46831
-0.171632,0.522185,2.42636
-0.373254,0.23978,2.44974
-0.600605,0.241838,2.36148
-0.799074,0.227365,2.28941
-0.840268,0.232235,2.26121
0.015379,0.257838,2.51733
0.249333,0.234767,2.50764
0.457425,0.229081,2.48205
0.550401,0.221618,2.46314
-0.232621,-0.140954,2.40738
-0.233666,-0.582915,2.46384
-0.242186,-0.931282,2.54757
-0.228971,-0.965499,2.47627
-0.0627783,-0.135924,2.44486
-0.0402829,-0.578867,2.46116
-0.0221243,-0.932069,2.55429
-0.0089089,-0.966313,2.48301
-0.152199,-0.0496087,2.43711
-0.162711,0.00606651,2.48293
-0.171444,0.31866,2.46846
-0.171617,0.522151,2.42642
-0.373268,0.239805,2.44975
-0.601034,0.242285,2.36131
-0.799421,0.227563,2.28911
-0.860284,0.231309,2.25592
0.0153449,0.257823,2.51737
0.248951,0.234511,2.50799
0.456999,0.228851,2.48239
0.549948,0.220932,2.46338
-0.23262,-0.140955,2.40738
-0.23367,-0.582905,2.46382
-0.2422,-0.931252,2.54755
-0.228979,-0.965467,2.47625
-0.0627811,-0.135925,2.44486
-0.0402848,-0.578868,2.46116
-0.0220944,-0.932105,2.55432
-0.00886989,-0.966347,2.48303
-0.152202,-0.0496097,2.43711
-0.162719,0.00606135,2.48295
-0.17147,0.318672,2.46861
-0.171601,0.52212,2.42649
-0.373288,0.23984,2.44976
-0.601611,0.24279,2.36103
-0.799956,0.227826,2.28877
-0.873494,0.230217,2.25231
0.0153099,0.257804,2.51742
0.248606,0.234277,2.50833
0.456589,0.228609,2.48282
0.549555,0.220358,2.46362
-0.23262,-0.140955,2.40738
-0.233676,-0.582895,2.4638
-0.242205,-0.931219,2.54753
-0.228978,-0.965431,2.47623
-0.062784,-0.135927,2.44487
-0.0402877,-0.578869,2.46116
-0.0220608,-0.932111,2.55437
-0.00882638,-0.966348,2.48309
-0.152204,-0.0496105,2.43711
-0.162731,0.0060543,2.48299
-0.171495,0.318681,2.46877
-0.171588,0.522079,2.42658
-0.373314,0.239883,2.44979
-0.602438,0.243405,2.36056
-0.800743,0.22805,2.2884
-0.882468,0.229128,2.24993
0.0152732,0.25778,2.51748
0.248319,0.234069,2.50862
0.456246,0.228391,2.48321
0.54924,0.219894,2.46382
-0.23262,-0.140956,2.40738
-0.233684,-0.582884,2.46379
-0.242209,-0.931189,2.54751
-0.228975,-0.965397,2.47621
-0.0627877,-0.135929,2.44488
-0.0402905,-0.57887,2.46116
-0.0220298,-0.932095,2.55441
-0.00878454,-0.966325,2.48313
-0.152206,-0.0496113,2.43712
-0.162743,0.00604344,2.48305
-0.171498,0.318681,2469
-0.171581,0.522038,2.42668
-0.373339,0.239933,2.44981
-0.603464,0.244018,2.36003
-0.80177,0.228274,2.28799
-0.888552,0.228276,2.2482
0.0152354,0.257754,2.51753
0.24806,0.233882,2.50892
0.455924,0.22819,2.48367
0.549028,0.219593,2.46399
-0.23262,-0.140956,2.40738
-0.233692,-0.582874,2.46378
-0.242237,-0.931133,2.54746
-0.228995,-0.965336,2.47616
-0.0627916,-0.135931,2.4449
-0.0402946,-0.578871,2.46115
-0.0220112,-0.932087,2.55444
-0.00875774,-0.966312,2.48316
-0.152208,-0.0496117,2.43713
-0.162754,0.00603184,2.48312
-0.171499,0.318679,2.46921
-0.171581,0.521996,2.4268
-0.373369,0.239987,2.44984
-0.604455,0.24458,2.35951
-0.802729,0.22831,2.28749
-0.892584,0.227502,2.24707
0.0151975,0.257728,2.51759
0.247847,0.233725,2.50917
0.455658,0.228026,2.48409
0.548817,0.219302,2.46422
-0.232619,-0.140956,2.40738
-0.233701,-0.582863,2.46377
-0.242302,-0.931056,2.54738
-0.22905,-0.965254,2.47608
-0.062794,-0.135932,2.44492
-0.040299,-0.578872,2.46115
-0.0220006,-0.932088,2.55446
-0.00874131,-0.966309,2.48319
-0.152212,-0.0496125,2.43714
-0.162774,0.00601564,2.48322
-0.171541,0.318662,2.46944
-0.171582,0.521944,2.42695
-0.373398,0.240044,2.44988
-0.60535,0.245069,2.35903
-0.803606,0.228323,2.28701
-0.89527,0.226934,2.24627
0.0151634,0.257701,2.51766
0.247718,0.233608,2.50938
0.455499,0.227898,2.48442
0.548797,0.219549,2.46501
-0.232619,-0.140956,2.40738
-0.233711,-0.582853,2.46376
-0.242376,-0.930989,2.54729
-0.229112,-0.965182,2.47599
-0.0627976,-0.135934,2.44494
-0.0403073,-0.578875,2.46116
-0.0219914,-0.932092,2.55449
-0.0087264,-0.966309,2.48322
-0.152216,-0.0496134,2.43716
-0.162797,0.00599846,2.48331
-0.171585,0.318647,2.46965
-0.171583,0.521904,2.42715
-0.373426,0.240098,2.44991
-0.606095,0.245466,2.35862
-0.804355,0.228371,2.2866
-0.897088,0.226563,2.24573
0.0151301,0.257675,2.51773
0.247618,0.23351,2.50956
0.455381,0.227822,2.48467
0.548802,0.219891,2.46566
-0.232618,-0.140956,2.40738
-0.233718,-0.582847,2.46376
-0.242451,-0.930925,2.5472
-0.229174,-0.965114,2.4759
-0.0628011,-0.135936,2.44497
-0.0403164,-0.578883,2.46116
-0.0219985,-0.932113,2.55454
-0.00872523,-0.966325,2.48327
-0.15222,-0.0496147,2.43717
-0.162823,0.00597884,2.48342
-0.171626,0.318636,2.46986
-0.171589,0.521868,2.42735
-0.373445,0.240153,2.44995
-0.606718,0.245787,2.35828
-805,0.228412,2.28631
-0.898373,0.226292,2.24535
0.0150976,0.257648,2.5178
0.247572,0.233435,2.50971
0.455325,0.22777,2.48489
0.548921,0.220309,2.46628
-0.232618,-0.140956,2.40738
-0.233725,-0.582842,2.46376
-0.242503,-0.930939,2.54711
-0.229213,-0.965121,2.47582
-0.0628069,-0.135939,2445
-0.0403254,-0.578894,2.46117
-0.0220129,-0.932141,2.55462
-0.00872937,-0.966345,2.48334
-0.152226,-0.049617,2.43719
-0.162853,0.00595577,2.48354
-0.171673,0.318626,2.47008
-0.171598,0.521828,2.42758
-0.373463,0.240205,2.44998
-0.607232,0.24606,2358
-0.805537,0.228438,2.28608
-0.899297,0.226062,2.24508
0.0150628,0.257613,2.51789
0.247532,0.233371,2.50984
0.455277,0.22773,2.48507
0.549072,0.220854,2.46706
-0.232617,-0.140956,2.40738
-0.233734,-0.582838,2.46376
-0.242545,-0.93095,2.54706
-0.229244,-0.965124,2.47578
-0.0628147,-0.135944,2.44503
-0.0403357,-0.578901,2.46118
-0.0220246,-0.93216,2.55468
-0.00873174,-0.966359,2.4834
-0.152234,-0.0496179,2.43722
-0.162886,0.00593366,2.48369
-0.171716,0.318613,2.4703
-0.17161,0.521787,2.42778
-0.373489,0.240275,2.45003
-0.607693,0.246288,2.35777
-0.806026,0.228441,2.28591
-0.89995,0.225849,2.24489
0.0150282,0.257579,2.51797
0.247503,0.233318,2.50995
0.455244,0.227701,2.48522
0.549174,0.221334,2.46756
-0.232617,-0.140955,2.40739
-0.233744,-0.582835,2.46376
-0.24257,-0.930944,2.54703
-0.229261,-0.965116,2.47575
-0.0628276,-0.135948,2.44508
-0.0403456,-0.578906,2.46118
-0.0220371,-0.932171,2.55472
-0.00873691,-0.966365,2.48344
-0.152241,-0.0496153,2.43726
-0.162916,0.00591683,2.48384
-0.171755,0.318601,2.4705
-0.171614,0.521768,2.42804
-0.373517,0.240347,2.45009
-0.608097,0.246475,2.35757
-0.806467,0.22843,2.28578
-0.90039,0.225638,2.24476
0.0149963,0.257546,2.51806
0.24748,0.233262,2.51007
0.455216,0.227683,2.48534
0.549206,0.221494,2.46779
-0.232615,-0.140953,2.4074
-0.233751,-0.582832,2.46376
-0.242593,-0.93094,2.54702
-0.229278,-0.965109,2.47573
-0.062837,-0.135949,2.44515
-0.0403526,-0.578912,2.46119
-0.0220509,-0.932189,2.55474
-0.00874337,-0.966377,2.48346
-0.15225,-0.0496155,2.4373
-0.162948,0.00589891,2.48399
-0.171791,0.318596,2.47069
-0.171616,0.521745,2.42832
-0.373544,0.240418,2.45015
-0.608438,0.246625,2.35742
-0.806856,0.228408,2.2857
-0.900645,0.225407,2.24469
0.0149683,0.257504,2.51815
0.247463,0.233213,2.51019
0.455197,0.227675,2.48546
0.54923,0.221608,2.46797
-0.232615,-0.140952,2.40742
-0.233759,-0.58283,2.46377
-0.242616,-0.930935,2547
-0.229293,-0.965102,2.47572
-0.0628496,-0.135955,2.44522
-0.0403593,-0.578917,2.4612
-0.0220671,-0.932198,2.55475
-0.00875203,-0.966382,2.48347
-0.152259,-0.0496147,2.43735
-0.162979,0.00588378,2.48415
-0.171821,0.318593,2.47085
-0.171615,0.521737,2.42862
-0.373576,0.240489,2.45021
-0.608444,0.246753,2.35742
-0.806903,0.228417,2.28575
-0.854606,0.230597,2.2639
0.0149391,0.257466,2.51825
0.247493,0.233183,2.5103
0.455223,0.227688,2.48557
0.549326,0.221841,2.46815
-0.232614,-0.140952,2.40743
-0.233768,-0.582828,2.46377
-0.24264,-0.930931,2.54699
-0.22931,-0.965096,2.47571
-0.0628626,-0.13596,2.44529
-0.0403664,-0.578921,2.46122
-0.022083,-0.932207,2.55475
-0.00876093,-0.966387,2.48347
-0.152268,-0.0496142,2.4374
-0.163008,0.00586936,2.4843
-0.171849,0.318591,2.47099
-0.171609,0.521734,2.42892
-0.373594,0.240556,2.45027
-0.608443,0.246861,2.35744
-0.806931,0.228407,2.28584
-0.859394,0.228647,2.26286
0.014911,0.25743,2.51834
0.247531,0.233161,2.5104
0.455272,0.227747,2.4857
0.549452,0.222283,2.46824
-0.232613,-0.140951,2.40745
-0.233776,-0.582825,2.46378
-0.24266,-0.930927,2.54699
-0.229325,-0.965091,2.4757
-0.0628752,-0.135965,2.44537
-0.0403737,-0.578924,2.46123
-0.0221053,-0.932193,2.55476
-0.00877753,-0.966371,2.48348
-0.152277,-0.0496147,2.43744
-0.163037,0.0058552,2.48445
-0.171878,0.318581,2.4711
-0.171606,0.521735,2.42919
-0.373617,0.240623,2.45035
-0.608454,0.246938,2.35745
-0.806958,0.228371,2.28592
-0.867878,0.226015,2.25952
0.0148836,0.257396,2.51843
0.247553,0.233157,2.51049
0.455301,0.227808,2.4858
0.54957,0.222834,2.46842
-0.232613,-0.140952,2.40748
-0.233782,-0.582823,2.46379
-0.242679,-0.930923,2.54698
-0.22934,-0.965086,2.4757
-0.0628881,-0.135969,2.44544
-0.0403807,-0.578926,2.46124
-0.0221197,-0.932189,2.55476
-0.00878789,-0.966364,2.48348
-0.152288,-0.0496135,2.4375
-0.163067,0.00584333,2.4846
-0.171909,0.318572,2.47121
-0.171604,0.521733,2.42944
-0.373646,0.240689,2.45043
-0.608484,0.24699,2.35747
-0.807002,0.228335,2.28598
-0.875906,0.223748,2.25592
0.0148571,0.257366,2.51852
0.247601,0.233171,2.51058
0.455369,0.227902,2.48593
0.549727,0.223344,2.46858
-0.232613,-0.140953,2.40751
-0.233791,-0.582821,2.46381
-0.242697,-0.930919,2.54698
-0.229354,-0.96508,2.4757
-0.0629013,-0.135972,2.44552
-0.0403879,-0.578926,2.46125
-0.0221328,-0.93219,2.55476
-0.0087975,-0.966364,2.48348
-0.1523,-0.0496096,2.43756
-0.163096,0.00583363,2.48476
-0.171942,0.318557,2.47133
-0.171608,0.521726,2.4297
-0.373681,0.240761,2.45053
-0.608264,0.246696,2.35793
-0.806885,0.228338,2.28618
-0.865478,0.223677,2.25718
0.014832,0.257337,2.51861
0.247669,0.2332,2.51066
0.455481,0.228083,2.48609
0.549903,0.223918,2.46869
-0.232614,-0.140952,2.40754
-0.233802,-0.58282,2.46383
-0.242714,-0.930914,2.54698
-0.229369,-0.965074,2.4757
-0.0629146,-0.135974,2.44559
-0.0403963,-0.578927,2.46126
-0.022144,-0.932193,2.55475
-0.00880619,-0.966364,2.48347
-0.152312,-0.0496035,2.43763
-0.163125,0.00582671,2.48492
-0.171976,0.318542,2.47145
-0.171613,0.521723,2.42993
-0.373714,0.240828,2.45063
-0.604954,0.245088,2.36029
-0.804039,0.22862,2.28775
-0.858423,0.223752,2.25807
0.0148037,0.257316,2.51871
0.247769,0.233257,2.51074
0.455647,0.228272,2.48634
0.550086,0.22448,2.46874
-0.232614,-0.140949,2.40758
-0.233808,-0.582816,2.46384
-0.242731,-0.930913,2.54697
-0.229383,-0.965071,2.47569
